row_index,borrower_id,feature,rank,shap_value,absolute_shap,direction,feature_value
25432,25433,credit_history_months,1,-2.9295763969421387,2.9295763969421387,decreases_risk,172.0
25432,25433,recent_enquiries_6m,2,1.8822704553604126,1.8822704553604126,increases_risk,8.0
25432,25433,personal_loans,3,-0.788161039352417,0.788161039352417,decreases_risk,5
25432,25433,delinquency_score,4,0.41608524322509766,0.41608524322509766,increases_risk,12
25432,25433,active_loans,5,-0.323433518409729,0.323433518409729,decreases_risk,7
25432,25433,secured_loans,6,0.20433801412582397,0.20433801412582397,increases_risk,0
25432,25433,age,7,0.19262799620628357,0.19262799620628357,increases_risk,47
25432,25433,active_loan_ratio,8,-0.17362311482429504,0.17362311482429504,decreases_risk,0.7
25432,25433,gender,9,0.1496074367314577,0.1496074367314577,increases_risk,F
25432,25433,closed_loans,10,-0.1106957197189331,0.1106957197189331,decreases_risk,3
19475,19476,delinquency_score,1,1.2066198587417603,1.2066198587417603,increases_risk,15
19475,19476,active_loan_ratio,2,0.5191423296928406,0.5191423296928406,increases_risk,0.0
19475,19476,recent_enquiries_6m,3,-0.3634151518344879,0.3634151518344879,decreases_risk,1.0
19475,19476,secured_loans,4,-0.2841850817203522,0.2841850817203522,decreases_risk,4
19475,19476,active_loans,5,0.2784128487110138,0.2784128487110138,increases_risk,0
19475,19476,credit_history_months,6,0.21398359537124634,0.21398359537124634,increases_risk,47.0
19475,19476,gold_loans,7,-0.07929243892431259,0.07929243892431259,decreases_risk,0
19475,19476,num_times_60p_dpd,8,-0.0635937750339508,0.0635937750339508,decreases_risk,0
19475,19476,total_enquiries,9,0.06300553679466248,0.06300553679466248,increases_risk,2.0
19475,19476,recent_enquiries_12m,10,0.05908798798918724,0.05908798798918724,increases_risk,1.0
47591,47592,recent_enquiries_6m,1,3.252373695373535,3.252373695373535,increases_risk,11.0
47591,47592,personal_loans,2,-0.6720062494277954,0.6720062494277954,decreases_risk,4
47591,47592,delinquency_score,3,-0.553228497505188,0.553228497505188,decreases_risk,0
47591,47592,recent_enquiries_12m,4,0.2705710828304291,0.2705710828304291,increases_risk,17.0
47591,47592,active_loans,5,0.21139998733997345,0.21139998733997345,increases_risk,1
47591,47592,closed_loans,6,-0.12936528027057648,0.12936528027057648,decreases_risk,4
47591,47592,active_loan_ratio,7,0.11819876730442047,0.11819876730442047,increases_risk,0.2
47591,47592,total_enquiries,8,-0.11037079244852066,0.11037079244852066,decreases_risk,17.0
47591,47592,credit_history_months,9,0.07568728923797607,0.07568728923797607,increases_risk,37.0
47591,47592,monthly_income_inr,10,0.06955289840698242,0.06955289840698242,increases_risk,22000
51189,51190,recent_enquiries_6m,1,-1.2932283878326416,1.2932283878326416,decreases_risk,0.0
51189,51190,delinquency_score,2,-0.6558535099029541,0.6558535099029541,decreases_risk,0
51189,51190,recent_enquiries_12m,3,-0.17765678465366364,0.17765678465366364,decreases_risk,0.0
51189,51190,secured_loans,4,-0.13390345871448517,0.13390345871448517,decreases_risk,3
51189,51190,credit_history_months,5,0.10836559534072876,0.10836559534072876,increases_risk,40.0
51189,51190,education,6,0.07816058755270205,0.07816058755270205,increases_risk,PROFESSIONAL
51189,51190,gender,7,0.06638295389711857,0.06638295389711857,increases_risk,F
51189,51190,gold_loans,8,-0.0569116473197937,0.0569116473197937,decreases_risk,1
51189,51190,active_loan_ratio,9,-0.055266883224248886,0.055266883224248886,decreases_risk,0.5
51189,51190,personal_loans,10,0.046182259917259216,0.046182259917259216,increases_risk,1
23579,23580,delinquency_score,1,-0.6880269646644592,0.6880269646644592,decreases_risk,0
23579,23580,recent_enquiries_6m,2,-0.5874340534210205,0.5874340534210205,decreases_risk,1.0
23579,23580,total_enquiries,3,-0.1434977948665619,0.1434977948665619,decreases_risk,3.0
23579,23580,recent_enquiries_12m,4,0.14333181083202362,0.14333181083202362,increases_risk,3.0
23579,23580,credit_history_months,5,0.11693747341632843,0.11693747341632843,increases_risk,29.0
23579,23580,gender,6,0.11385255493223667,0.11385255493223667,increases_risk,F
23579,23580,num_times_delinquent,7,-0.07352456450462341,0.07352456450462341,decreases_risk,0
23579,23580,num_times_60p_dpd,8,-0.05408978462219238,0.05408978462219238,decreases_risk,0
23579,23580,personal_loans,9,0.043532442301511765,0.043532442301511765,increases_risk,1
23579,23580,monthly_income_inr,10,0.039850205183029175,0.039850205183029175,increases_risk,19500
38266,38267,credit_history_months,1,-0.9310380220413208,0.9310380220413208,decreases_risk,85.0
38266,38267,delinquency_score,2,-0.5454714894294739,0.5454714894294739,decreases_risk,0
38266,38267,personal_loans,3,-0.48596617579460144,0.48596617579460144,decreases_risk,4
38266,38267,recent_enquiries_6m,4,0.258547306060791,0.258547306060791,increases_risk,2.0
38266,38267,secured_loans,5,0.18184615671634674,0.18184615671634674,increases_risk,0
38266,38267,active_loans,6,-0.17545801401138306,0.17545801401138306,decreases_risk,4
38266,38267,active_loan_ratio,7,-0.1456795036792755,0.1456795036792755,decreases_risk,0.4444444444444444
38266,38267,recent_enquiries_12m,8,0.11006574332714081,0.11006574332714081,increases_risk,5.0
38266,38267,total_enquiries,9,-0.10326158255338669,0.10326158255338669,decreases_risk,17.0
38266,38267,num_times_delinquent,10,-0.05985452979803085,0.05985452979803085,decreases_risk,0
26083,26084,delinquency_score,1,1.1264904737472534,1.1264904737472534,increases_risk,5
26083,26084,active_loan_ratio,2,0.6602718830108643,0.6602718830108643,increases_risk,0.0
26083,26084,recent_enquiries_6m,3,0.4903447926044464,0.4903447926044464,increases_risk,2.0
26083,26084,num_times_delinquent,4,0.3962586224079132,0.3962586224079132,increases_risk,1
26083,26084,active_loans,5,0.3762102723121643,0.3762102723121643,increases_risk,0
26083,26084,secured_loans,6,-0.3147224485874176,0.3147224485874176,decreases_risk,23
26083,26084,gold_loans,7,0.25463351607322693,0.25463351607322693,increases_risk,22
26083,26084,credit_history_months,8,0.22837834060192108,0.22837834060192108,increases_risk,45.0
26083,26084,closed_loans,9,-0.1798873245716095,0.1798873245716095,decreases_risk,23
26083,26084,recent_enquiries_12m,10,0.12300828844308853,0.12300828844308853,increases_risk,3.0
21612,21613,delinquency_score,1,0.8933378458023071,0.8933378458023071,increases_risk,12
21612,21613,recent_enquiries_6m,2,0.7767442464828491,0.7767442464828491,increases_risk,3.0
21612,21613,recent_enquiries_12m,3,0.27528494596481323,0.27528494596481323,increases_risk,10.0
21612,21613,active_loans,4,-0.25188612937927246,0.25188612937927246,decreases_risk,4
21612,21613,loan_type_diversity,5,0.10796389728784561,0.10796389728784561,increases_risk,4
21612,21613,active_loan_ratio,6,-0.10269539058208466,0.10269539058208466,decreases_risk,0.8
21612,21613,credit_history_months,7,0.08052967488765717,0.08052967488765717,increases_risk,47.0
21612,21613,total_enquiries,8,-0.07068098336458206,0.07068098336458206,decreases_risk,20.0
21612,21613,personal_loans,9,0.05887749046087265,0.05887749046087265,increases_risk,1
21612,21613,num_times_60p_dpd,10,-0.05746965855360031,0.05746965855360031,decreases_risk,0
227,228,delinquency_score,1,-0.5618930459022522,0.5618930459022522,decreases_risk,0
227,228,recent_enquiries_6m,2,-0.47424373030662537,0.47424373030662537,decreases_risk,nan
227,228,credit_history_months,3,0.46835413575172424,0.46835413575172424,increases_risk,3.0
227,228,secured_loans,4,0.27388206124305725,0.27388206124305725,increases_risk,0
227,228,recent_enquiries_12m,5,-0.26807132363319397,0.26807132363319397,decreases_risk,nan
227,228,total_enquiries,6,-0.24306894838809967,0.24306894838809967,decreases_risk,nan
227,228,num_times_delinquent,7,-0.07357755303382874,0.07357755303382874,decreases_risk,0
227,228,num_times_60p_dpd,8,-0.05161653086543083,0.05161653086543083,decreases_risk,0
227,228,missed_payment_ratio,9,0.045086346566677094,0.045086346566677094,increases_risk,0.5
227,228,education,10,-0.042601004359312356,0.042601004359312356,decreases_risk,SSC
2745,2746,delinquency_score,1,1.016272783279419,1.016272783279419,increases_risk,37
2745,2746,credit_history_months,2,-0.6061497926712036,0.6061497926712036,decreases_risk,68.0
2745,2746,secured_loans,3,-0.44490131735801697,0.44490131735801697,decreases_risk,19
2745,2746,recent_enquiries_6m,4,0.3699799180030823,0.3699799180030823,increases_risk,2.0
2745,2746,num_times_60p_dpd,5,0.3263188302516937,0.3263188302516937,increases_risk,3
2745,2746,active_loans,6,-0.2455127090215683,0.2455127090215683,decreases_risk,4
2745,2746,num_times_delinquent,7,0.1991596668958664,0.1991596668958664,increases_risk,5
2745,2746,recent_enquiries_12m,8,0.18855252861976624,0.18855252861976624,increases_risk,4.0
2745,2746,gold_loans,9,0.18347741663455963,0.18347741663455963,increases_risk,17
2745,2746,closed_loans,10,-0.13736866414546967,0.13736866414546967,decreases_risk,16
33298,33299,delinquency_score,1,1.0869072675704956,1.0869072675704956,increases_risk,4
33298,33299,recent_enquiries_6m,2,-0.4334336519241333,0.4334336519241333,decreases_risk,1.0
33298,33299,num_times_delinquent,3,0.34806028008461,0.34806028008461,increases_risk,2
33298,33299,credit_history_months,4,0.257549524307251,0.257549524307251,increases_risk,39.0
33298,33299,recent_enquiries_12m,5,-0.1831251084804535,0.1831251084804535,decreases_risk,2.0
33298,33299,total_enquiries,6,-0.09914524853229523,0.09914524853229523,decreases_risk,3.0
33298,33299,active_loan_ratio,7,-0.06579308211803436,0.06579308211803436,decreases_risk,1.0
33298,33299,secured_loans,8,-0.06338312476873398,0.06338312476873398,decreases_risk,2
33298,33299,num_times_60p_dpd,9,-0.04457523673772812,0.04457523673772812,decreases_risk,0
33298,33299,active_loans,10,-0.026281539350748062,0.026281539350748062,decreases_risk,2
6919,6920,delinquency_score,1,-0.5296740531921387,0.5296740531921387,decreases_risk,0
6919,6920,recent_enquiries_6m,2,0.5035272240638733,0.5035272240638733,increases_risk,2.0
6919,6920,credit_history_months,3,0.45339781045913696,0.45339781045913696,increases_risk,15.0
6919,6920,recent_enquiries_12m,4,-0.20546291768550873,0.20546291768550873,decreases_risk,2.0
6919,6920,active_loans,5,-0.13460317254066467,0.13460317254066467,decreases_risk,3
6919,6920,missed_payment_ratio,6,0.11509273946285248,0.11509273946285248,increases_risk,0.6666666666666666
6919,6920,num_times_delinquent,7,-0.07273250818252563,0.07273250818252563,decreases_risk,0
6919,6920,num_times_60p_dpd,8,-0.05795883387327194,0.05795883387327194,decreases_risk,0
6919,6920,total_enquiries,9,0.056134048849344254,0.056134048849344254,increases_risk,2.0
6919,6920,closed_loans,10,0.03160683438181877,0.03160683438181877,increases_risk,0
46401,46402,recent_enquiries_6m,1,-1.3553001880645752,1.3553001880645752,decreases_risk,0.0
46401,46402,delinquency_score,2,1.3343256711959839,1.3343256711959839,increases_risk,121
46401,46402,num_times_60p_dpd,3,0.7522684335708618,0.7522684335708618,increases_risk,11
46401,46402,num_times_delinquent,4,-0.29221025109291077,0.29221025109291077,decreases_risk,15
46401,46402,active_loans,5,0.20970584452152252,0.20970584452152252,increases_risk,1
46401,46402,recent_enquiries_12m,6,-0.18723155558109283,0.18723155558109283,decreases_risk,0.0
46401,46402,credit_history_months,7,-0.17526420950889587,0.17526420950889587,decreases_risk,59.0
46401,46402,active_loan_ratio,8,-0.1652168333530426,0.1652168333530426,decreases_risk,0.5
46401,46402,age,9,0.05510334298014641,0.05510334298014641,increases_risk,43
46401,46402,secured_loans,10,0.050550006330013275,0.050550006330013275,increases_risk,2
39359,39360,recent_enquiries_6m,1,-1.5109548568725586,1.5109548568725586,decreases_risk,0.0
39359,39360,delinquency_score,2,-0.6316832900047302,0.6316832900047302,decreases_risk,0
39359,39360,secured_loans,3,0.1586795151233673,0.1586795151233673,increases_risk,0
39359,39360,active_loans,4,-0.11813711374998093,0.11813711374998093,decreases_risk,3
39359,39360,credit_history_months,5,0.08459247648715973,0.08459247648715973,increases_risk,42.0
39359,39360,num_times_delinquent,6,-0.06316585093736649,0.06316585093736649,decreases_risk,0
39359,39360,total_enquiries,7,0.05769142135977745,0.05769142135977745,increases_risk,6.0
39359,39360,unsecured_loans,8,-0.05325592681765556,0.05325592681765556,decreases_risk,3
39359,39360,num_times_60p_dpd,9,-0.04007339105010033,0.04007339105010033,decreases_risk,0
39359,39360,personal_loans,10,0.035666562616825104,0.035666562616825104,increases_risk,1
48800,48801,delinquency_score,1,-0.8463578820228577,0.8463578820228577,decreases_risk,0
48800,48801,recent_enquiries_6m,2,-0.7749135494232178,0.7749135494232178,decreases_risk,nan
48800,48801,recent_enquiries_12m,3,-0.33710774779319763,0.33710774779319763,decreases_risk,nan
48800,48801,active_loan_ratio,4,0.2541266679763794,0.2541266679763794,increases_risk,0.0
48800,48801,total_enquiries,5,-0.17664064466953278,0.17664064466953278,decreases_risk,nan
48800,48801,active_loans,6,0.15815775096416473,0.15815775096416473,increases_risk,0
48800,48801,num_times_delinquent,7,-0.09276985377073288,0.09276985377073288,decreases_risk,0
48800,48801,num_times_60p_dpd,8,-0.04990435391664505,0.04990435391664505,decreases_risk,0
48800,48801,age,9,-0.04716862738132477,0.04716862738132477,decreases_risk,44
48800,48801,education,10,-0.044884710616315715,0.044884710616315715,decreases_risk,SSC
39029,39030,recent_enquiries_6m,1,-0.677822470664978,0.677822470664978,decreases_risk,nan
39029,39030,delinquency_score,2,-0.5073212385177612,0.5073212385177612,decreases_risk,0
39029,39030,credit_history_months,3,-0.5060608386993408,0.5060608386993408,decreases_risk,75.0
39029,39030,recent_enquiries_12m,4,-0.29294905066490173,0.29294905066490173,decreases_risk,nan
39029,39030,loan_type_diversity,5,-0.22721679508686066,0.22721679508686066,decreases_risk,0
39029,39030,secured_loans,6,0.20401939749717712,0.20401939749717712,increases_risk,0
39029,39030,total_enquiries,7,-0.16297154128551483,0.16297154128551483,decreases_risk,nan
39029,39030,active_loans,8,-0.10873757302761078,0.10873757302761078,decreases_risk,3
39029,39030,num_times_delinquent,9,-0.05411948263645172,0.05411948263645172,decreases_risk,0
39029,39030,num_times_60p_dpd,10,-0.04189201444387436,0.04189201444387436,decreases_risk,0
48543,48544,recent_enquiries_6m,1,-2.084685802459717,2.084685802459717,decreases_risk,0.0
48543,48544,delinquency_score,2,-0.8484688997268677,0.8484688997268677,decreases_risk,0
48543,48544,recent_enquiries_12m,3,-0.2098282128572464,0.2098282128572464,decreases_risk,2.0
48543,48544,secured_loans,4,0.13613441586494446,0.13613441586494446,increases_risk,0
48543,48544,num_times_delinquent,5,-0.12153255939483643,0.12153255939483643,decreases_risk,0
48543,48544,active_loans,6,0.09900161623954773,0.09900161623954773,increases_risk,1
48543,48544,active_loan_ratio,7,-0.09290697425603867,0.09290697425603867,decreases_risk,0.5
48543,48544,num_times_60p_dpd,8,-0.06489052623510361,0.06489052623510361,decreases_risk,0
48543,48544,credit_history_months,9,-0.0622856505215168,0.0622856505215168,decreases_risk,17.0
48543,48544,gold_loans,10,-0.032961297780275345,0.032961297780275345,decreases_risk,0
1813,1814,recent_enquiries_6m,1,-2.067061185836792,2.067061185836792,decreases_risk,0.0
1813,1814,delinquency_score,2,-0.815101683139801,0.815101683139801,decreases_risk,0
1813,1814,recent_enquiries_12m,3,-0.19271902740001678,0.19271902740001678,decreases_risk,0.0
1813,1814,active_loans,4,0.11533834785223007,0.11533834785223007,increases_risk,1
1813,1814,num_times_delinquent,5,-0.10957973450422287,0.10957973450422287,decreases_risk,0
1813,1814,num_times_60p_dpd,6,-0.07003819942474365,0.07003819942474365,decreases_risk,0
1813,1814,secured_loans,7,0.049654360860586166,0.049654360860586166,increases_risk,1
1813,1814,credit_history_months,8,-0.04108119010925293,0.04108119010925293,decreases_risk,17.0
1813,1814,unsecured_loans,9,0.03057163394987583,0.03057163394987583,increases_risk,0
1813,1814,closed_loans,10,0.025682535022497177,0.025682535022497177,increases_risk,0
13459,13460,recent_enquiries_6m,1,1.5973929166793823,1.5973929166793823,increases_risk,4.0
13459,13460,credit_history_months,2,0.5760696530342102,0.5760696530342102,increases_risk,3.0
13459,13460,delinquency_score,3,-0.43383514881134033,0.43383514881134033,decreases_risk,0
13459,13460,secured_loans,4,0.28152328729629517,0.28152328729629517,increases_risk,0
13459,13460,recent_enquiries_12m,5,0.27011796832084656,0.27011796832084656,increases_risk,4.0
13459,13460,active_loans,6,0.24962815642356873,0.24962815642356873,increases_risk,1
13459,13460,age,7,-0.069699726998806,0.069699726998806,decreases_risk,21
13459,13460,num_times_60p_dpd,8,-0.05640282481908798,0.05640282481908798,decreases_risk,0
13459,13460,closed_loans,9,0.05374804511666298,0.05374804511666298,increases_risk,0
13459,13460,num_times_delinquent,10,-0.04668707028031349,0.04668707028031349,decreases_risk,0
34427,34428,recent_enquiries_6m,1,-1.9822077751159668,1.9822077751159668,decreases_risk,0.0
34427,34428,delinquency_score,2,-0.7992842197418213,0.7992842197418213,decreases_risk,0
34427,34428,recent_enquiries_12m,3,-0.2013043463230133,0.2013043463230133,decreases_risk,0.0
34427,34428,active_loans,4,0.13271251320838928,0.13271251320838928,increases_risk,1
34427,34428,num_times_delinquent,5,-0.09450510889291763,0.09450510889291763,decreases_risk,0
34427,34428,num_times_60p_dpd,6,-0.06831879168748856,0.06831879168748856,decreases_risk,0
34427,34428,credit_history_months,7,-0.05780446529388428,0.05780446529388428,decreases_risk,24.0
34427,34428,secured_loans,8,0.05719837173819542,0.05719837173819542,increases_risk,1
34427,34428,unsecured_loans,9,0.03657127544283867,0.03657127544283867,increases_risk,0
34427,34428,monthly_income_inr,10,0.030628014355897903,0.030628014355897903,increases_risk,27850
51262,51263,credit_history_months,1,-0.8407406806945801,0.8407406806945801,decreases_risk,88.0
51262,51263,delinquency_score,2,-0.5426121950149536,0.5426121950149536,decreases_risk,0
51262,51263,secured_loans,3,-0.22100390493869781,0.22100390493869781,decreases_risk,3
51262,51263,recent_enquiries_6m,4,0.21084359288215637,0.21084359288215637,increases_risk,2.0
51262,51263,active_loans,5,-0.1713886260986328,0.1713886260986328,decreases_risk,4
51262,51263,recent_enquiries_12m,6,-0.11170081794261932,0.11170081794261932,decreases_risk,2.0
51262,51263,active_loan_ratio,7,-0.08615773916244507,0.08615773916244507,decreases_risk,0.5
51262,51263,num_times_60p_dpd,8,-0.05639618635177612,0.05639618635177612,decreases_risk,0
51262,51263,num_times_delinquent,9,-0.054609090089797974,0.054609090089797974,decreases_risk,0
51262,51263,age,10,0.04553006589412689,0.04553006589412689,increases_risk,33
6075,6076,recent_enquiries_6m,1,-1.9784926176071167,1.9784926176071167,decreases_risk,0.0
6075,6076,delinquency_score,2,-0.8036401867866516,0.8036401867866516,decreases_risk,0
6075,6076,recent_enquiries_12m,3,-0.19870564341545105,0.19870564341545105,decreases_risk,0.0
6075,6076,active_loans,4,0.11701136082410812,0.11701136082410812,increases_risk,1
6075,6076,num_times_delinquent,5,-0.10512498021125793,0.10512498021125793,decreases_risk,0
6075,6076,num_times_60p_dpd,6,-0.07316499203443527,0.07316499203443527,decreases_risk,0
6075,6076,secured_loans,7,0.055545903742313385,0.055545903742313385,increases_risk,1
6075,6076,credit_history_months,8,-0.03528822213411331,0.03528822213411331,decreases_risk,21.0
6075,6076,unsecured_loans,9,0.03403841704130173,0.03403841704130173,increases_risk,0
6075,6076,closed_loans,10,0.02828363887965679,0.02828363887965679,increases_risk,0
7467,7468,recent_enquiries_6m,1,2.5295302867889404,2.5295302867889404,increases_risk,6.0
7467,7468,credit_history_months,2,1.5470436811447144,1.5470436811447144,increases_risk,2.0
7467,7468,delinquency_score,3,-0.34972745180130005,0.34972745180130005,decreases_risk,0
7467,7468,recent_enquiries_12m,4,0.33826008439064026,0.33826008439064026,increases_risk,6.0
7467,7468,active_loans,5,0.2494025081396103,0.2494025081396103,increases_risk,1
7467,7468,secured_loans,6,0.2328113615512848,0.2328113615512848,increases_risk,0
7467,7468,missed_payment_ratio,7,0.18302588164806366,0.18302588164806366,increases_risk,1.0
7467,7468,age,8,0.07912325114011765,0.07912325114011765,increases_risk,48
7467,7468,education,9,0.053099577489774674,0.053099577489774674,increases_risk,12TH
7467,7468,closed_loans,10,0.051958370953798294,0.051958370953798294,increases_risk,0
25519,25520,recent_enquiries_6m,1,1.952252984046936,1.952252984046936,increases_risk,5.0
25519,25520,credit_history_months,2,0.6004419922828674,0.6004419922828674,increases_risk,8.0
25519,25520,delinquency_score,3,-0.4578354060649872,0.4578354060649872,decreases_risk,0
25519,25520,secured_loans,4,0.23180784285068512,0.23180784285068512,increases_risk,0
25519,25520,recent_enquiries_12m,5,0.23031003773212433,0.23031003773212433,increases_risk,8.0
25519,25520,active_loans,6,-0.11723606288433075,0.11723606288433075,decreases_risk,3
25519,25520,missed_payment_ratio,7,0.06494556367397308,0.06494556367397308,increases_risk,0.3333333333333333
25519,25520,closed_loans,8,0.06023823842406273,0.06023823842406273,increases_risk,0
25519,25520,num_times_60p_dpd,9,-0.05535558611154556,0.05535558611154556,decreases_risk,0
25519,25520,num_times_delinquent,10,-0.05057939141988754,0.05057939141988754,decreases_risk,0
7966,7967,delinquency_score,1,1.2978272438049316,1.2978272438049316,increases_risk,28
7966,7967,num_times_delinquent,2,-0.38039258122444153,0.38039258122444153,decreases_risk,11
7966,7967,credit_history_months,3,0.3587309420108795,0.3587309420108795,increases_risk,34.0
7966,7967,recent_enquiries_6m,4,-0.3452799320220947,0.3452799320220947,decreases_risk,1.0
7966,7967,active_loans,5,0.23390357196331024,0.23390357196331024,increases_risk,1
7966,7967,active_loan_ratio,6,-0.14161939918994904,0.14161939918994904,decreases_risk,0.3333333333333333
7966,7967,num_times_60p_dpd,7,-0.0896841511130333,0.0896841511130333,decreases_risk,0
7966,7967,recent_enquiries_12m,8,0.06280868500471115,0.06280868500471115,increases_risk,1.0
7966,7967,total_enquiries,9,-0.059485506266355515,0.059485506266355515,decreases_risk,3.0
7966,7967,secured_loans,10,-0.0553617924451828,0.0553617924451828,decreases_risk,2
25391,25392,recent_enquiries_6m,1,2.1182026863098145,2.1182026863098145,increases_risk,6.0
25391,25392,delinquency_score,2,-0.5179311037063599,0.5179311037063599,decreases_risk,0
25391,25392,credit_history_months,3,0.3707330524921417,0.3707330524921417,increases_risk,19.0
25391,25392,recent_enquiries_12m,4,0.1962113380432129,0.1962113380432129,increases_risk,6.0
25391,25392,active_loans,5,-0.13285623490810394,0.13285623490810394,decreases_risk,3
25391,25392,secured_loans,6,0.08283498138189316,0.08283498138189316,increases_risk,1
25391,25392,missed_payment_ratio,7,-0.0746661126613617,0.0746661126613617,decreases_risk,0.0
25391,25392,personal_loans,8,0.07010230422019958,0.07010230422019958,increases_risk,1
25391,25392,num_times_delinquent,9,-0.06171325221657753,0.06171325221657753,decreases_risk,0
25391,25392,num_times_60p_dpd,10,-0.05461345985531807,0.05461345985531807,decreases_risk,0
42437,42438,delinquency_score,1,-0.6932648420333862,0.6932648420333862,decreases_risk,0
42437,42438,recent_enquiries_6m,2,-0.4709315299987793,0.4709315299987793,decreases_risk,1.0
42437,42438,secured_loans,3,0.258823424577713,0.258823424577713,increases_risk,0
42437,42438,active_loans,4,0.1377173662185669,0.1377173662185669,increases_risk,1
42437,42438,active_loan_ratio,5,-0.11065313965082169,0.11065313965082169,decreases_risk,0.5
42437,42438,num_times_delinquent,6,-0.08209791034460068,0.08209791034460068,decreases_risk,0
42437,42438,num_times_60p_dpd,7,-0.048130959272384644,0.048130959272384644,decreases_risk,0
42437,42438,unsecured_loans,8,-0.0470561645925045,0.0470561645925045,decreases_risk,2
42437,42438,credit_history_months,9,0.041670117527246475,0.041670117527246475,increases_risk,29.0
42437,42438,recent_enquiries_12m,10,0.04097151383757591,0.04097151383757591,increases_risk,1.0
8739,8740,delinquency_score,1,-0.5918425917625427,0.5918425917625427,decreases_risk,0
